Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

***** NO MIP GOOD *****
 
 **************** STARTING RUN 1 **************** 
          Thu  5 Dec 00:11:43 AEDT 2019
 ************************************************ 

###### TESTSET: B ######
,2019-12-05,00:31:34,d02,220,220,*,0,0.007287,0,1,1000,0,0,1,0,0,1,1,5,0,237
,2019-12-05,00:31:37,d03,1575,1565,,1,1.21848,1,1,1000,0,0,1,0,0,1,1,5,0,1653
,2019-12-05,00:31:41,d04,1941,1935,,2,1.70649,1,1,1000,0,0,1,0,0,1,1,5,0,2008
,2019-12-05,00:31:46,d05,3254,3250,,4,3.31785,1,1,1000,0,0,1,0,0,1,1,5,0,3311
,2019-12-05,00:31:53,d06,67,67,*,0,0.00646,0,1,1000,0,0,1,0,0,1,1,5,0,75
,2019-12-05,00:31:56,d07,103,103,*,0,0.003858,0,1,1000,0,0,1,0,0,1,1,5,0,105
,2019-12-05,00:31:59,d08,1085,1072,,2,1.34738,1,1,1000,0,0,1,0,0,1,1,5,0,1147
,2019-12-05,00:32:04,d09,1461,1448,,2,2.08968,1,1,1000,0,0,1,0,0,1,1,5,0,1543
,2019-12-05,00:32:09,d10,2121,2110,,4,3.22827,1,1,1000,0,0,1,0,0,1,1,5,0,2161
,2019-12-05,00:32:16,d11,30,29,,0,0.082119,1,1,1000,0,0,1,0,0,1,1,5,0,32
,2019-12-05,00:32:19,d12,42,42,*,0,0,0,1,1000,0,0,1,0,0,1,1,5,0,42
,2019-12-05,00:32:22,d13,511,500,,2,1.2454,1,1,1000,0,0,1,0,0,1,1,5,0,533
,2019-12-05,00:32:26,d14,677,667,,2,1.79113,1,1,1000,0,0,1,0,0,1,1,5,0,703
,2019-12-05,00:32:31,d15,1126,1116,,3,3.11153,1,1,1000,0,0,1,0,0,1,1,5,0,1150
,2019-12-05,00:32:37,d16,13,13,*,0,0.001404,0,1,1000,0,0,1,0,0,1,1,5,0,16
,2019-12-05,00:32:39,d17,23,23,*,0,0.010435,0,1,1000,0,0,1,0,0,1,1,5,0,25
,2019-12-05,00:32:42,d18,241,223,,1,0.96241,1,1,1000,0,0,1,0,0,1,1,5,0,255
,2019-12-05,00:32:46,d19,335,310,,1,1.32394,1,1,1000,0,0,1,0,0,1,1,5,0,347
,2019-12-05,00:32:50,d20,543,537,,2,2.30455,1,1,1000,0,0,1,0,0,1,1,5,0,545

###### TESTSET: E ######

,2019-12-05,00:33:44,e01,111,111,*,0,0.001128,0,1,1000,0,0,1,0,0,1,1,5,0,125
,2019-12-05,00:34:36,e02,223,214,,0,0.151458,1,1,1000,0,0,1,0,0,1,1,5,0,244
,2019-12-05,00:35:31,e03,4063,4013,,5,5.21084,1,1,1000,0,0,1,0,0,1,1,5,0,4238
,2019-12-05,00:36:31,e04,5139,5101,,8,8.16143,1,1,1000,0,0,1,0,0,1,1,5,0,5310
,2019-12-05,00:37:38,e05,8159,8128,,17,17.2809,1,1,1000,0,0,1,0,0,1,1,5,0,8321
,2019-12-05,00:38:55,e06,73,73,*,0,0,0,1,1000,0,0,1,0,0,1,1,5,0,86
,2019-12-05,00:39:46,e07,145,145,*,0,0.12404,0,1,1000,0,0,1,0,0,1,1,5,0,169
,2019-12-05,00:40:36,e08,2708,2640,,6,6.03744,1,1,1000,0,0,1,0,0,1,1,5,0,2818
,2019-12-05,00:41:32,e09,3659,3604,,9,8.86646,1,1,1000,0,0,1,0,0,1,1,5,0,3795
,2019-12-05,00:42:34,e10,5655,5600,,18,18.6535,1,1,1000,0,0,1,0,0,1,1,5,0,5760
,2019-12-05,00:43:36,e11,34,34,*,0,0.002476,0,1,1000,0,0,1,0,0,1,1,5,0,39
,2019-12-05,00:44:18,e12,68,67,,0,0.268842,1,1,1000,0,0,1,0,0,1,1,5,0,71
,2019-12-05,00:45:13,e13,1320,1280,,7,6.44415,1,1,1000,0,0,1,0,0,1,1,5,0,1382
,2019-12-05,00:46:03,e14,1775,1732,,9,8.66828,1,1,1000,0,0,1,0,0,1,1,5,0,1828
,2019-12-05,00:46:53,e15,2825,2784,,16,15.999,1,1,1000,0,0,1,0,0,1,1,5,0,2867
,2019-12-05,00:47:52,e16,16,15,,0,0.212603,1,1,1000,0,0,1,0,0,1,1,5,0,19
,2019-12-05,00:48:33,e17,26,25,,1,0.241342,1,1,1000,0,0,1,0,0,1,1,5,0,28
,2019-12-05,00:49:16,e18,623,564,,4,4.19586,1,1,1000,0,0,1,0,0,1,1,5,0,651
,2019-12-05,00:50:03,e19,799,758,,5,5.68241,1,1,1000,0,0,1,0,0,1,1,5,0,814
,2019-12-05,00:50:49,e20,1356,1342,,11,11.391,1,1,1000,0,0,1,0,0,1,1,5,0,1358
 
 **************** FINISHED RUN **************** 
          Thu  5 Dec 00:51:01 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 3 **************** 
          Thu  5 Dec 00:51:01 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-05,00:51:01,b01,82,82,*,0,0.0002,0,1,1000,0,0,1,0,0,1,1,5,0,82
,2019-12-05,00:51:01,b02,83,83,*,0,0.00018,0,1,1000,0,0,1,0,0,1,1,5,0,90
,2019-12-05,00:51:01,b03,138,138,*,0,0.001086,0,1,1000,0,0,1,0,0,1,1,5,0,140
,2019-12-05,00:51:01,b04,59,59,*,0,8.3e-05,0,1,1000,0,0,1,0,0,1,1,5,0,59
,2019-12-05,00:51:01,b05,61,61,*,0,0.004612,0,1,1000,0,0,1,0,0,1,1,5,0,64
,2019-12-05,00:51:01,b06,124,122,,0,0.076561,1,1,1000,0,0,1,0,0,1,1,5,0,127
,2019-12-05,00:51:01,b07,111,111,*,0,0.000247,0,1,1000,0,0,1,0,0,1,1,5,0,111
,2019-12-05,00:51:01,b08,104,104,*,0,0.000228,0,1,1000,0,0,1,0,0,1,1,5,0,104
,2019-12-05,00:51:01,b09,220,220,*,0,0.003362,0,1,1000,0,0,1,0,0,1,1,5,0,224
,2019-12-05,00:51:01,b10,86,86,*,0,0.002933,0,1,1000,0,0,1,0,0,1,1,5,0,98
,2019-12-05,00:51:01,b11,88,88,*,0,0.043582,0,1,1000,0,0,1,0,0,1,1,5,0,93
,2019-12-05,00:51:01,b12,174,174,*,0,0.000333,0,1,1000,0,0,1,0,0,1,1,5,0,174
,2019-12-05,00:51:01,b13,165,165,*,0,0.001185,0,1,1000,0,0,1,0,0,1,1,5,0,175
,2019-12-05,00:51:01,b14,236,235,,1,0.093097,1,1,1000,0,0,1,0,0,1,1,5,0,237
,2019-12-05,00:51:02,b15,318,318,*,0,0.001121,0,1,1000,0,0,1,0,0,1,1,5,0,322
,2019-12-05,00:51:02,b16,127,127,*,0,0.001461,0,1,1000,0,0,1,0,0,1,1,5,0,137
,2019-12-05,00:51:02,b17,131,131,*,0,0.003621,0,1,1000,0,0,1,0,0,1,1,5,0,133
,2019-12-05,00:51:02,b18,218,218,*,0,0.022914,0,1,1000,0,0,1,0,0,1,1,5,0,226

###### TESTSET: C ######

,2019-12-05,00:51:02,c01,85,85,*,0,0.000409,0,1,1000,0,0,1,0,0,1,1,5,0,88
,2019-12-05,00:51:02,c02,144,144,*,0,0.000287,0,1,1000,0,0,1,0,0,1,1,5,0,144
,2019-12-05,00:51:03,c03,756,754,,0,0.494299,1,1,1000,0,0,1,0,0,1,1,5,0,780
,2019-12-05,00:51:04,c04,1084,1079,,0,0.702179,1,1,1000,0,0,1,0,0,1,1,5,0,1115
,2019-12-05,00:51:05,c05,1580,1579,,1,1.15883,1,1,1000,0,0,1,0,0,1,1,5,0,1603
