Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Arbitrary split?,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))

###### TESTSET: B ######

 **************** STARTING RUN **************** 
          Mon 25 Nov 01:28:07 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######

,2019-11-25,01:28:07,b01,82,82,*,0,0.109946,0,200,2000,10,1,0,1
,2019-11-25,01:28:07,b02,83,83,*,0,0.128502,0,200,2000,10,1,0,1
,2019-11-25,01:28:07,b03,138,138,*,0,0.189566,0,200,2000,10,1,0,1
,2019-11-25,01:28:08,b04,59,59,*,1,1.09844,0,200,2000,10,1,0,1
,2019-11-25,01:28:09,b05,61,61,*,1,1.12619,0,200,2000,10,1,0,1
,2019-11-25,01:28:11,b06,122,122,*,2,1.21332,0,200,2000,10,1,0,1
,2019-11-25,01:28:11,b07,111,111,*,0,0.147019,0,200,2000,10,1,0,1
,2019-11-25,01:28:11,b08,104,104,*,0,0.177013,0,200,2000,10,1,0,1
,2019-11-25,01:28:11,b09,220,220,*,0,0.289494,0,200,2000,10,1,0,1
 
###### TESTSET: C ######

,2019-11-25,01:28:13,c01,85,85,*,2,1.1758,0,200,2000,10,1,0,1
,2019-11-25,01:28:14,c02,144,144,*,1,1.31769,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:30:13 AEDT 2019
 ********************************************** 
 
###### TESTSET: B ######

,2019-11-25,01:30:14,b01,82,82,*,1,0.116614,0,200,2000,10,1,0,1
,2019-11-25,01:30:14,b02,83,83,*,0,0.134206,0,200,2000,10,1,0,1
,2019-11-25,01:30:14,b03,138,138,*,0,0.188776,0,200,2000,10,1,0,1
,2019-11-25,01:30:15,b04,59,59,*,1,1.06296,0,200,2000,10,1,0,1
,2019-11-25,01:30:16,b05,61,61,*,1,1.12526,0,200,2000,10,1,0,1
,2019-11-25,01:30:17,b06,122,122,*,1,1.2132,0,200,2000,10,1,0,1
,2019-11-25,01:30:18,b07,111,111,*,1,0.199297,0,200,2000,10,1,0,1
,2019-11-25,01:30:18,b08,104,104,*,0,0.176931,0,200,2000,10,1,0,1
,2019-11-25,01:30:18,b09,220,220,*,0,0.284519,0,200,2000,10,1,0,1
,2019-11-25,01:30:19,b10,86,86,*,1,1.1088,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:32:08 AEDT 2019
 ********************************************** 

###### TESTSET: B ######

,2019-11-25,01:32:08,b01,82,82,*,0,0.112835,0,200,2000,10,1,0,1
,2019-11-25,01:32:08,b02,83,83,*,0,0.130742,0,200,2000,10,1,0,1
,2019-11-25,01:32:09,b03,138,138,*,1,0.191407,0,200,2000,10,1,0,1
,2019-11-25,01:32:12,b04,59,59,*,3,3.28159,2,200,2000,10,1,0,1
,2019-11-25,01:32:13,b05,61,61,*,1,1.12707,0,200,2000,10,1,0,1
,2019-11-25,01:32:14,b06,122,122,*,1,1.21326,0,200,2000,10,1,0,1
,2019-11-25,01:32:15,b07,111,111,*,1,0.149891,0,200,2000,10,1,0,1
,2019-11-25,01:32:15,b08,104,104,*,0,0.182204,0,200,2000,10,1,0,1
,2019-11-25,01:32:15,b09,220,220,*,0,0.282481,0,200,2000,10,1,0,1
,2019-11-25,01:32:16,b10,86,86,*,1,1.1455,0,200,2000,10,1,0,1
,2019-11-25,01:32:16,b11,88,88,*,0,0.246815,0,200,2000,10,1,0,1
 
 **************** STARTING RUN **************** 
          Mon 25 Nov 01:32:37 AEDT 2019
 ********************************************** 

###### TESTSET: B ######

,2019-11-25,01:32:37,b01,82,82,*,0,0.122053,0,200,2000,10,1,0,1
,2019-11-25,01:32:37,b02,83,83,*,0,0.129832,0,200,2000,10,1,0,1
,2019-11-25,01:32:37,b03,138,138,*,0,0.194243,0,200,2000,10,1,0,1
,2019-11-25,01:32:38,b04,59,59,*,1,1.09898,0,200,2000,10,1,0,1
,2019-11-25,01:32:39,b05,61,61,*,1,1.12345,0,200,2000,10,1,0,1
,2019-11-25,01:32:40,b06,122,122,*,1,0.254789,0,200,2000,10,1,0,1
,2019-11-25,01:32:40,b07,111,111,*,0,0.143006,0,200,2000,10,1,0,1
,2019-11-25,01:32:40,b08,104,104,*,0,0.191078,0,200,2000,10,1,0,1
,2019-11-25,01:32:40,b09,220,220,*,0,0.283894,0,200,2000,10,1,0,1
,2019-11-25,01:32:42,b10,86,86,*,2,1.15196,0,200,2000,10,1,0,1
