Run info,Date,Time,Instance,Best obj,Optimal obj,Found optimal,CPU time,Wall time,Stopped after,Total iterations,Population size,Splits,Split factor,Pre-processed?,Heuristic?,MIP solve time,Swaps,Initial jumps,Dead jumps,Jump frequency,AND(NOT($G2="*")NOT(ISBLANK($F2)))
 
******* GRASP ALGORITHM *******
 
 **************** STARTING RUN 1 **************** 
          Wed  4 Dec 22:32:59 AEDT 2019
 ************************************************ 

###### TESTSET: B ######
,2019-12-04,22:52:49,d13,518,500,,1,0.728348,1,1,500,0,0,1,0,0,1,1,5,0,1432
,2019-12-04,22:52:52,d14,709,667,,2,1.00275,1,1,500,0,0,1,0,0,1,1,5,0,1568
,2019-12-04,22:52:56,d15,1202,1116,,2,1.98922,1,1,500,0,0,1,0,0,1,1,5,0,3300
,2019-12-04,22:53:01,d16,13,13,*,0,0.045777,0,1,500,0,0,1,0,0,1,1,5,0,121
,2019-12-04,22:53:03,d17,25,23,,0,0.070607,1,1,500,0,0,1,0,0,1,1,5,0,371
,2019-12-04,22:53:06,d18,261,223,,1,0.60957,1,1,500,0,0,1,0,0,1,1,5,0,663
,2019-12-04,22:53:09,d19,388,310,,1,0.962739,1,1,500,0,0,1,0,0,1,1,5,0,1248
,2019-12-04,22:53:13,d20,644,537,,2,1.87548,1,1,500,0,0,1,0,0,1,1,5,0,1587

###### TESTSET: E ######

,2019-12-04,22:54:06,e01,111,111,*,0,0.00899,0,1,500,0,0,1,0,0,1,1,5,0,507
,2019-12-04,22:54:58,e02,214,214,*,0,0.069847,0,1,500,0,0,1,0,0,1,1,5,0,1130
,2019-12-04,22:55:54,e03,4173,4013,,3,2.78881,1,1,500,0,0,1,0,0,1,1,5,0,5194
,2019-12-04,22:56:51,e04,5292,5101,,4,4.11268,1,1,500,0,0,1,0,0,1,1,5,0,5831
,2019-12-04,22:58:00,e05,8335,8128,,8,8.54004,1,1,500,0,0,1,0,0,1,1,5,0,8450
,2019-12-04,22:59:17,e06,73,73,*,0,0.018329,0,1,500,0,0,1,0,0,1,1,5,0,832
,2019-12-04,23:00:12,e07,151,145,,0,0.172486,1,1,500,0,0,1,0,0,1,1,5,0,986
,2019-12-04,23:01:08,e08,2952,2640,,5,4.87806,1,1,500,0,0,1,0,0,1,1,5,0,4156
,2019-12-04,23:02:09,e09,3915,3604,,7,6.02208,1,1,500,0,0,1,0,0,1,1,5,0,5488
,2019-12-04,23:03:12,e10,6008,5600,,17,14.7337,1,1,500,0,0,1,0,0,1,1,5,0,7273
,2019-12-04,23:04:18,e11,34,34,*,0,0.014338,0,1,500,0,0,1,0,0,1,1,5,0,599
,2019-12-04,23:05:01,e12,69,67,,0,0.194994,1,1,500,0,0,1,0,0,1,1,5,0,1283
,2019-12-04,23:06:00,e13,1481,1280,,5,4.12344,1,1,500,0,0,1,0,0,1,1,5,0,3407
,2019-12-04,23:06:46,e14,2046,1732,,7,5.98184,1,1,500,0,0,1,0,0,1,1,5,0,6537
,2019-12-04,23:07:33,e15,3266,2784,,12,11.0267,1,1,500,0,0,1,0,0,1,1,5,0,5196
,2019-12-04,23:08:26,e16,16,15,,0,0.124833,1,1,500,0,0,1,0,0,1,1,5,0,541
,2019-12-04,23:09:07,e17,32,25,,0,0.145731,1,1,500,0,0,1,0,0,1,1,5,0,690
,2019-12-04,23:09:48,e18,808,564,,4,4.06862,1,1,500,0,0,1,0,0,1,1,5,0,2986
,2019-12-04,23:10:32,e19,1108,758,,6,5.66028,1,1,500,0,0,1,0,0,1,1,5,0,3189
,2019-12-04,23:11:18,e20,2017,1342,,13,12.4422,1,1,500,0,0,1,0,0,1,1,5,0,4209
 
 **************** FINISHED RUN **************** 
          Wed  4 Dec 23:11:31 AEDT 2019
 ********************************************** 
 
 
 **************** STARTING RUN 3 **************** 
          Wed  4 Dec 23:11:31 AEDT 2019
 ************************************************ 

###### TESTSET: B ######

,2019-12-04,23:11:31,b01,82,82,*,0,0.001429,0,1,500,0,0,1,0,0,1,1,5,0,125
,2019-12-04,23:11:31,b02,83,83,*,0,0.000894,0,1,500,0,0,1,0,0,1,1,5,0,148
,2019-12-04,23:11:31,b03,138,138,*,0,0.004816,0,1,500,0,0,1,0,0,1,1,5,0,162
,2019-12-04,23:11:31,b04,59,59,*,0,0.002071,0,1,500,0,0,1,0,0,1,1,5,0,129
,2019-12-04,23:11:31,b05,61,61,*,0,0.00127,0,1,500,0,0,1,0,0,1,1,5,0,83
,2019-12-04,23:11:31,b06,122,122,*,0,0.008745,0,1,500,0,0,1,0,0,1,1,5,0,238
,2019-12-04,23:11:31,b07,111,111,*,0,0.001911,0,1,500,0,0,1,0,0,1,1,5,0,126
,2019-12-04,23:11:31,b08,104,104,*,0,0.000808,0,1,500,0,0,1,0,0,1,1,5,0,116
,2019-12-04,23:11:31,b09,220,220,*,0,0.001964,0,1,500,0,0,1,0,0,1,1,5,0,258
,2019-12-04,23:11:31,b10,86,86,*,0,0.006417,0,1,500,0,0,1,0,0,1,1,5,0,240
,2019-12-04,23:11:31,b11,90,88,,0,0.032599,1,1,500,0,0,1,0,0,1,1,5,0,202
,2019-12-04,23:11:31,b12,174,174,*,1,0.020419,0,1,500,0,0,1,0,0,1,1,5,0,269
,2019-12-04,23:11:32,b13,169,165,,0,0.035947,1,1,500,0,0,1,0,0,1,1,5,0,229
,2019-12-04,23:11:32,b14,238,235,,0,0.052579,1,1,500,0,0,1,0,0,1,1,5,0,271
,2019-12-04,23:11:32,b15,323,318,,0,0.079541,1,1,500,0,0,1,0,0,1,1,5,0,341
,2019-12-04,23:11:32,b16,136,127,,0,0.044844,1,1,500,0,0,1,0,0,1,1,5,0,294
,2019-12-04,23:11:32,b17,131,131,*,0,0.004575,0,1,500,0,0,1,0,0,1,1,5,0,268
,2019-12-04,23:11:32,b18,218,218,*,0,0.018592,0,1,500,0,0,1,0,0,1,1,5,0,333

###### TESTSET: C ######
